ID,Prob1
11158, 0.08
11159, 0.28
11160, 0.33
11161, 0.21
11162, 0.13
11163, 0.54
11164, 0.19
11165, 0.44
11166, 0.06
11167, 0.36
11168, 0.29
11169, 0.19
11170, 0.17
11171, 0.18
11172, 0.66
11173, 0.66
11174, 0.39
11175, 0.61
11176, 0.76
11177, 0.22
11178, 0.13
11179, 0.43
11180, 0.22
11181, 0.18
11182, 0.37
11183, 0.28
11184, 0.34
11185, 0.34
11186, 0.16
11187, 0.05
11188, 0.23
11189, 0.96
11190, 0.69
11191, 0.30
11192, 0.06
11193, 0.14
11194, 0.37
11195, 0.43
11196, 0.05
11197, 0.45
11198, 0.27
11199, 0.37
11200, 0.37
11201, 0.56
11202, 0.39
11203, 0.06
11204, 0.19
11205, 0.32
11206, 0.18
11207, 0.21
11208, 0.10
11209, 0.93
11210, 0.07
11211, 0.32
11212, 0.05
11213, 0.22
11214, 0.09
11215, 0.30
11216, 0.41
11217, 0.02
11218, 0.26
11219, 0.09
11220, 0.35
11221, 0.83
11222, 0.84
11223, 0.67
11224, 0.28
11225, 0.94
11226, 0.55
11227, 0.44
11228, 0.15
11229, 0.47
11230, 0.56
11231, 0.41
11232, 0.75
11233, 0.06
11234, 0.62
11235, 0.56
11236, 0.23
11237, 0.05
11238, 0.31
11239, 0.15
11240, 0.15
11241, 0.37
11242, 0.60
11243, 0.34
11244, 0.10
11245, 0.80
11246, 0.26
11247, 0.03
11248, 0.08
11249, 0.62
11250, 0.42
11251, 0.39
11252, 0.62
11253, 0.11
11254, 0.54
11255, 0.51
11256, 0.35
11257, 0.11
11258, 0.07
11259, 0.52
11260, 0.11
11261, 0.34
11262, 0.31
11263, 0.23
11264, 0.72
11265, 0.41
11266, 0.12
11267, 0.57
11268, 0.20
11269, 0.46
11270, 0.47
11271, 0.35
11272, 0.21
11273, 0.07
11274, 0.22
11275, 0.23
11276, 0.23
11277, 0.36
11278, 0.32
11279, 0.16
11280, 0.42
11281, 0.10
11282, 0.29
11283, 0.32
11284, 0.26
11285, 0.32
11286, 0.66
11287, 0.26
11288, 0.56
11289, 0.16
11290, 0.62
11291, 0.07
11292, 0.29
11293, 0.25
11294, 0.10
11295, 0.05
11296, 0.25
11297, 0.64
11298, 0.68
11299, 0.21
11300, 0.25
11301, 0.38
11302, 0.06
11303, 0.17
11304, 0.69
11305, 0.89
11306, 0.23
11307, 0.30
11308, 0.57
11309, 0.53
11310, 0.26
11311, 0.11
11312, 0.56
11313, 0.77
11314, 0.80
11315, 0.26
11316, 0.38
11317, 0.21
11318, 0.25
11319, 0.34
11320, 0.47
11321, 0.20
11322, 0.05
11323, 0.08
11324, 0.16
11325, 0.80
11326, 0.26
11327, 0.09
11328, 0.08
11329, 0.23
11330, 0.34
11331, 0.21
11332, 0.03
11333, 0.43
11334, 0.26
11335, 0.12
11336, 0.12
11337, 0.50
11338, 0.42
11339, 0.02
11340, 0.20
11341, 0.64
11342, 0.06
11343, 0.53
11344, 0.34
11345, 0.63
11346, 0.81
11347, 0.28
11348, 0.23
11349, 0.08
11350, 0.79
11351, 0.41
11352, 0.64
11353, 0.33
11354, 0.78
11355, 0.37
11356, 0.31
11357, 0.76
11358, 0.36
11359, 0.25
11360, 0.50
11361, 0.62
11362, 0.69
11363, 0.03
11364, 0.14
11365, 0.26
11366, 0.11
11367, 0.33
11368, 0.10
11369, 0.34
11370, 0.19
11371, 0.25
11372, 0.10
11373, 0.08
11374, 0.24
11375, 0.13
11376, 0.85
11377, 0.19
11378, 0.15
11379, 0.12
11380, 0.40
11381, 0.37
11382, 0.15
11383, 0.72
11384, 0.49
11385, 0.28
11386, 0.93
11387, 0.26
11388, 0.44
11389, 0.14
11390, 0.62
11391, 0.09
11392, 0.17
11393, 0.42
11394, 0.07
11395, 0.04
11396, 0.79
11397, 0.72
11398, 0.76
11399, 0.26
11400, 0.84
11401, 0.49
11402, 0.18
11403, 0.87
11404, 0.39
11405, 0.17
11406, 0.29
11407, 0.44
11408, 0.44
11409, 0.03
11410, 0.35
11411, 0.17
11412, 0.27
11413, 0.16
11414, 0.76
11415, 0.56
11416, 0.12
11417, 0.64
11418, 0.07
11419, 0.32
11420, 0.09
11421, 0.09
11422, 0.75
11423, 0.95
11424, 0.55
11425, 0.02
11426, 0.18
11427, 0.10
11428, 0.09
11429, 0.30
11430, 0.01
11431, 0.40
11432, 0.29
11433, 0.44
11434, 0.29
11435, 0.40
11436, 0.17
11437, 0.16
11438, 0.72
11439, 0.06
11440, 0.32
11441, 0.32
11442, 0.18
11443, 0.17
11444, 0.08
11445, 0.06
11446, 0.13
11447, 0.06
11448, 0.50
11449, 0.07
11450, 0.25
11451, 0.18
11452, 0.38
11453, 0.25
11454, 0.10
11455, 0.22
11456, 0.30
11457, 0.08
11458, 0.24
11459, 0.13
11460, 0.39
11461, 0.49
11462, 0.21
11463, 0.35
11464, 0.34
11465, 0.39
11466, 0.11
11467, 0.34
11468, 0.10
11469, 0.44
11470, 0.42
11471, 0.58
11472, 0.22
11473, 0.13
11474, 0.67
11475, 0.13
11476, 0.13
11477, 0.27
11478, 0.30
11479, 0.09
11480, 0.46
11481, 0.43
11482, 0.43
11483, 0.27
11484, 0.05
11485, 0.70
11486, 0.51
11487, 0.07
11488, 0.81
11489, 0.30
11490, 0.34
11491, 0.45
11492, 0.05
11493, 0.30
11494, 0.08
11495, 0.25
11496, 0.08
11497, 0.60
11498, 0.24
11499, 0.14
11500, 0.41
11501, 0.19
11502, 0.27
11503, 0.81
11504, 0.44
11505, 0.08
11506, 0.17
11507, 0.14
11508, 0.17
11509, 0.79
11510, 0.17
11511, 0.29
11512, 0.07
11513, 0.27
11514, 0.10
11515, 0.12
11516, 0.43
11517, 0.34
11518, 0.25
11519, 0.19
11520, 0.14
11521, 0.15
11522, 0.38
11523, 0.44
11524, 0.05
11525, 0.77
11526, 0.64
11527, 0.29
11528, 0.15
11529, 0.42
11530, 0.18
11531, 0.13
11532, 0.09
11533, 0.43
11534, 0.25
11535, 0.61
11536, 0.19
11537, 0.77
11538, 0.22
11539, 0.10
11540, 0.08
11541, 0.04
11542, 0.21
11543, 0.02
11544, 0.34
11545, 0.50
11546, 0.33
11547, 0.04
11548, 0.08
11549, 0.22
11550, 0.03
11551, 0.33
11552, 0.28
11553, 0.28
11554, 0.31
11555, 0.33
11556, 0.80
11557, 0.20
11558, 0.40
11559, 0.75
11560, 0.96
11561, 0.23
11562, 0.13
11563, 0.03
11564, 0.39
11565, 0.08
11566, 0.56
11567, 0.42
11568, 0.15
11569, 0.24
11570, 0.16
11571, 0.21
11572, 0.08
11573, 0.38
11574, 0.06
11575, 0.68
11576, 0.18
11577, 0.74
11578, 0.56
11579, 0.40
11580, 0.70
11581, 0.81
11582, 0.23
11583, 0.16
11584, 0.31
11585, 0.05
11586, 0.43
11587, 0.57
11588, 0.56
11589, 0.34
11590, 0.55
11591, 0.38
11592, 0.76
11593, 0.75
11594, 0.04
11595, 0.26
11596, 0.53
11597, 0.24
11598, 0.80
11599, 0.07
11600, 0.76
11601, 0.40
11602, 0.25
11603, 0.37
11604, 0.18
11605, 0.37
11606, 0.14
11607, 0.09
11608, 0.35
11609, 0.20
11610, 0.28
11611, 0.16
11612, 0.11
11613, 0.09
11614, 0.19
11615, 0.01
11616, 0.04
11617, 0.28
11618, 0.42
11619, 0.57
11620, 0.55
11621, 0.19
11622, 0.22
11623, 0.45
11624, 0.40
11625, 0.06
11626, 0.11
11627, 0.34
11628, 0.26
11629, 0.61
11630, 0.18
11631, 0.18
11632, 0.32
11633, 0.04
11634, 0.38
11635, 0.33
11636, 0.69
11637, 0.87
11638, 0.78
11639, 0.48
11640, 0.06
11641, 0.10
11642, 0.15
11643, 0.16
11644, 0.11
11645, 0.02
11646, 0.78
11647, 0.23
11648, 0.11
11649, 0.24
11650, 0.23
11651, 0.16
11652, 0.39
11653, 0.14
11654, 0.30
11655, 0.32
11656, 0.59
11657, 0.30
11658, 0.07
11659, 0.05
11660, 0.24
11661, 0.72
11662, 0.08
11663, 0.16
11664, 0.14
11665, 0.32
11666, 0.51
11667, 0.17
11668, 0.04
11669, 0.26
11670, 0.49
11671, 0.44
11672, 0.13
11673, 0.75
11674, 0.26
11675, 0.22
11676, 0.36
11677, 0.25
11678, 0.17
11679, 0.10
11680, 0.12
11681, 0.06
11682, 0.70
11683, 0.53
11684, 0.48
11685, 0.83
11686, 0.33
11687, 0.22
11688, 0.70
11689, 0.22
11690, 0.38
11691, 0.59
11692, 0.17
11693, 0.91
11694, 0.70
11695, 0.55
11696, 0.39
11697, 0.85
11698, 0.36
11699, 0.17
11700, 0.01
11701, 0.11
11702, 0.33
11703, 0.64
11704, 0.10
11705, 0.25
11706, 0.14
11707, 0.09
11708, 0.41
11709, 0.35
11710, 0.10
11711, 0.45
11712, 0.18
11713, 0.25
11714, 0.25
11715, 0.09
11716, 0.31
11717, 0.40
11718, 0.31
11719, 0.66
11720, 0.25
11721, 0.63
11722, 0.27
11723, 0.15
11724, 0.11
11725, 0.35
11726, 0.02
11727, 0.36
11728, 0.13
11729, 0.71
11730, 0.23
11731, 0.35
11732, 0.19
11733, 0.16
11734, 0.62
11735, 0.06
11736, 0.28
11737, 0.51
11738, 0.69
11739, 0.11
11740, 0.90
11741, 0.23
11742, 0.97
11743, 0.31
11744, 0.65
11745, 0.31
11746, 0.05
11747, 0.43
11748, 0.08
11749, 0.38
11750, 0.25
11751, 0.31
11752, 0.55
11753, 0.20
11754, 0.13
11755, 0.25
11756, 0.10
11757, 0.26
11758, 0.14
11759, 0.24
11760, 0.43
11761, 0.53
11762, 0.08
11763, 0.38
11764, 0.27
11765, 0.72
11766, 0.12
11767, 0.13
11768, 0.24
11769, 0.84
11770, 0.08
11771, 0.92
11772, 0.16
11773, 0.26
11774, 0.27
11775, 0.06
11776, 0.08
11777, 0.13
11778, 0.41
11779, 0.34
11780, 0.74
11781, 0.17
11782, 0.27
11783, 0.39
11784, 0.19
11785, 0.04
11786, 0.42
11787, 0.85
11788, 0.10
11789, 0.37
11790, 0.29
11791, 0.18
11792, 0.45
11793, 0.32
11794, 0.89
11795, 0.69
11796, 0.10
11797, 0.11
11798, 0.08
11799, 0.47
11800, 0.88
11801, 0.52
11802, 0.40
11803, 0.07
11804, 0.17
11805, 0.27
11806, 0.11
11807, 0.41
11808, 0.75
11809, 0.56
11810, 0.18
11811, 0.13
11812, 0.16
11813, 0.14
11814, 0.29
11815, 0.47
11816, 0.15
11817, 0.08
11818, 0.45
11819, 0.31
11820, 0.72
11821, 0.38
11822, 0.75
11823, 0.65
11824, 0.90
11825, 0.62
11826, 0.39
11827, 0.19
11828, 0.76
11829, 0.25
11830, 0.16
11831, 0.85
11832, 0.11
11833, 0.19
11834, 0.11
11835, 0.55
11836, 0.06
11837, 0.44
11838, 0.63
11839, 0.57
11840, 0.52
11841, 0.57
11842, 0.35
11843, 0.71
11844, 0.15
11845, 0.26
11846, 0.10
11847, 0.02
11848, 0.92
11849, 0.05
11850, 0.57
11851, 0.52
11852, 0.26
11853, 0.11
11854, 0.15
11855, 0.52
11856, 0.23
11857, 0.01
11858, 0.81
11859, 0.46
11860, 0.95
11861, 0.10
11862, 0.05
11863, 0.39
11864, 0.29
11865, 0.89
11866, 0.18
11867, 0.73
11868, 0.11
11869, 0.03
11870, 0.51
11871, 0.42
11872, 0.22
11873, 0.44
11874, 0.16
11875, 0.54
11876, 0.53
11877, 0.39
11878, 0.06
11879, 0.18
11880, 0.96
11881, 0.50
11882, 0.17
11883, 0.37
11884, 0.18
11885, 0.30
11886, 0.40
11887, 0.58
11888, 0.31
11889, 0.23
11890, 0.19
11891, 0.23
11892, 0.32
11893, 0.51
11894, 0.33
11895, 0.85
11896, 0.23
11897, 0.04
11898, 0.48
11899, 0.09
11900, 0.50
11901, 0.51
11902, 0.49
11903, 0.07
11904, 0.27
11905, 0.22
11906, 0.08
11907, 0.47
11908, 0.12
11909, 0.07
11910, 0.05
11911, 0.21
11912, 0.07
11913, 0.05
11914, 0.25
11915, 0.51
11916, 0.14
11917, 0.79
11918, 0.18
11919, 0.13
11920, 0.49
11921, 0.21
11922, 0.96
11923, 0.17
11924, 0.53
11925, 0.44
11926, 0.24
11927, 0.48
11928, 0.39
11929, 0.47
11930, 0.34
11931, 0.06
11932, 0.48
11933, 0.12
11934, 0.69
11935, 0.13
11936, 0.21
11937, 0.46
11938, 0.15
11939, 0.65
11940, 0.26
11941, 0.21
11942, 0.24
11943, 0.66
11944, 0.27
11945, 0.16
11946, 0.13
11947, 0.35
11948, 0.17
11949, 0.41
11950, 0.20
11951, 0.71
11952, 0.36
11953, 0.16
11954, 0.56
11955, 0.35
11956, 0.09
11957, 0.40
11958, 0.52
11959, 0.38
11960, 0.15
11961, 0.51
11962, 0.74
11963, 0.81
11964, 0.24
11965, 0.16
11966, 0.22
11967, 0.10
11968, 0.39
11969, 0.34
11970, 0.18
11971, 0.49
11972, 0.69
11973, 0.20
11974, 0.16
11975, 0.82
11976, 0.36
11977, 0.22
11978, 0.20
11979, 0.81
11980, 0.17
11981, 0.17
11982, 0.33
11983, 0.28
11984, 0.16
11985, 0.54
11986, 0.06
11987, 0.41
11988, 0.56
11989, 0.17
11990, 0.04
11991, 0.30
11992, 0.14
11993, 0.09
11994, 0.03
11995, 0.29
11996, 0.49
11997, 0.45
11998, 0.20
11999, 0.09
12000, 0.38
12001, 0.14
12002, 0.21
12003, 0.23
12004, 0.70
12005, 0.45
12006, 0.84
12007, 0.39
12008, 0.46
12009, 0.75
12010, 0.25
12011, 0.25
12012, 0.09
12013, 0.54
12014, 0.46
12015, 0.14
12016, 0.35
12017, 0.21
12018, 0.29
12019, 0.54
12020, 0.31
12021, 0.02
12022, 0.60
12023, 0.18
12024, 0.16
12025, 0.17
12026, 0.45
12027, 0.55
12028, 0.37
12029, 0.15
12030, 0.86
12031, 0.57
12032, 0.23
12033, 0.39
12034, 0.23
12035, 0.22
12036, 0.21
12037, 0.13
12038, 0.06
12039, 0.15
12040, 0.16
12041, 0.45
12042, 0.76
12043, 0.79
12044, 0.03
12045, 0.26
12046, 0.05
12047, 0.50
12048, 0.08
12049, 0.89
12050, 0.12
12051, 0.31
12052, 0.39
12053, 0.24
12054, 0.01
12055, 0.56
12056, 0.25
12057, 0.67
12058, 0.13
12059, 0.23
12060, 0.18
12061, 0.07
12062, 0.15
12063, 0.23
12064, 0.94
12065, 0.36
12066, 0.37
12067, 0.36
12068, 0.03
12069, 0.32
12070, 0.51
12071, 0.29
12072, 0.37
12073, 0.87
12074, 0.72
12075, 0.18
12076, 0.50
12077, 0.52
12078, 0.18
12079, 0.65
12080, 0.60
12081, 0.77
12082, 0.38
12083, 0.12
12084, 0.38
12085, 0.11
12086, 0.19
12087, 0.67
12088, 0.43
12089, 0.21
12090, 0.29
12091, 0.13
12092, 0.24
12093, 0.82
12094, 0.20
12095, 0.82
12096, 0.46
12097, 0.38
12098, 0.16
12099, 0.78
12100, 0.27
12101, 0.21
12102, 0.19
12103, 0.12
12104, 0.13
12105, 0.72
12106, 0.39
12107, 0.36
12108, 0.17
12109, 0.82
12110, 0.02
12111, 0.14
12112, 0.84
12113, 0.78
12114, 0.61
12115, 0.03
12116, 0.60
12117, 0.40
12118, 0.24
12119, 0.26
12120, 0.19
12121, 0.55
12122, 0.24
12123, 0.01
12124, 0.32
12125, 0.46
12126, 0.25
12127, 0.15
12128, 0.80
12129, 0.39
12130, 0.17
12131, 0.08
12132, 0.16
12133, 0.53
12134, 0.03
12135, 0.07
12136, 0.34
12137, 0.69
12138, 0.15
12139, 0.39
12140, 0.33
12141, 0.53
12142, 0.33
12143, 0.37
12144, 0.51
12145, 0.26
12146, 0.51
12147, 0.11
12148, 0.26
12149, 0.13
12150, 0.36
12151, 0.17
12152, 0.85
12153, 0.27
12154, 0.11
12155, 0.57
12156, 0.17
12157, 0.15
12158, 0.25
12159, 0.73
12160, 0.01
12161, 0.14
12162, 0.03
12163, 0.04
12164, 0.26
12165, 0.36
12166, 0.03
12167, 0.38
12168, 0.17
12169, 0.32
12170, 0.00
12171, 0.40
12172, 0.29
12173, 0.25
12174, 0.21
12175, 0.11
12176, 0.07
12177, 0.56
12178, 0.51
12179, 0.20
12180, 0.44
12181, 0.67
12182, 0.54
12183, 0.04
12184, 0.48
12185, 0.03
12186, 0.21
12187, 0.05
12188, 0.27
12189, 0.26
12190, 0.42
12191, 0.35
12192, 0.51
12193, 0.07
12194, 0.26
12195, 0.10
12196, 0.26
12197, 0.03
12198, 0.13
12199, 0.12
12200, 0.30
12201, 0.93
12202, 0.50
12203, 0.40
12204, 0.23
12205, 0.02
12206, 0.13
12207, 0.48
12208, 0.58
12209, 0.15
12210, 0.37
12211, 0.47
12212, 0.31
12213, 0.49
12214, 0.10
12215, 0.96
12216, 0.15
12217, 0.28
12218, 0.17
12219, 0.61
12220, 0.20
12221, 0.09
12222, 0.28
12223, 0.11
12224, 0.44
12225, 0.11
12226, 0.04
12227, 0.35
12228, 0.34
12229, 0.35
12230, 0.28
12231, 0.30
12232, 0.24
12233, 0.31
12234, 0.42
12235, 0.20
12236, 0.86
12237, 0.05
12238, 0.14
12239, 0.61
12240, 0.07
12241, 0.27
12242, 0.29
12243, 0.21
12244, 0.06
12245, 0.22
12246, 0.25
12247, 0.15
12248, 0.36
12249, 0.29
12250, 0.28
12251, 0.17
12252, 0.25
12253, 0.02
12254, 0.07
12255, 0.06
12256, 0.35
12257, 0.12
12258, 0.07
12259, 0.12
12260, 0.37
12261, 0.31
12262, 0.37
12263, 0.29
12264, 0.53
12265, 0.09
12266, 0.16
12267, 0.77
12268, 0.53
12269, 0.06
12270, 0.16
12271, 0.34
12272, 0.49
12273, 0.37
12274, 0.62
12275, 0.12
12276, 0.59
12277, 0.43
12278, 0.19
12279, 0.13
12280, 0.97
12281, 0.50
12282, 0.77
12283, 0.76
12284, 0.93
12285, 0.38
12286, 0.58
12287, 0.19
12288, 0.25
12289, 0.13
12290, 0.67
12291, 0.34
12292, 0.26
12293, 0.29
12294, 0.40
12295, 0.06
12296, 0.20
12297, 0.23
12298, 0.11
12299, 0.19
12300, 0.42
12301, 0.38
12302, 0.41
12303, 0.08
12304, 0.36
12305, 0.13
12306, 0.33
12307, 0.38
12308, 0.78
12309, 0.55
12310, 0.24
12311, 0.14
12312, 0.19
12313, 0.05
12314, 0.47
12315, 0.36
12316, 0.11
12317, 0.59
12318, 0.06
12319, 0.68
12320, 0.34
12321, 0.09
12322, 0.42
12323, 0.16
12324, 0.75
12325, 0.32
12326, 0.79
12327, 0.74
12328, 0.33
12329, 0.04
12330, 0.06
12331, 0.34
12332, 0.11
12333, 0.40
12334, 0.16
12335, 0.58
12336, 0.12
12337, 0.28
12338, 0.31
12339, 0.23
12340, 0.79
12341, 0.18
12342, 0.13
12343, 0.62
12344, 0.53
12345, 0.40
12346, 0.54
12347, 0.41
12348, 0.48
12349, 0.65
12350, 0.14
12351, 0.36
12352, 0.80
12353, 0.28
12354, 0.87
12355, 0.26
12356, 0.03
12357, 0.03
12358, 0.06
12359, 0.37
12360, 0.23
12361, 0.57
12362, 0.24
12363, 0.19
12364, 0.80
12365, 0.78
12366, 0.14
12367, 0.05
12368, 0.37
12369, 0.31
12370, 0.75
12371, 0.18
12372, 0.15
12373, 0.05
12374, 0.62
12375, 0.70
12376, 0.42
12377, 0.13
12378, 0.12
12379, 0.42
12380, 0.20
12381, 0.21
12382, 0.06
12383, 0.25
12384, 0.25
12385, 0.25
12386, 0.20
12387, 0.45
12388, 0.24
12389, 0.61
12390, 0.01
12391, 0.76
12392, 0.38
12393, 0.56
12394, 0.16
12395, 0.10
12396, 0.50
12397, 0.00
12398, 0.39
12399, 0.19
12400, 0.10
12401, 0.78
12402, 0.27
12403, 0.15
12404, 0.24
12405, 0.26
12406, 0.16
12407, 0.19
12408, 0.39
12409, 0.23
12410, 0.11
12411, 0.02
12412, 0.15
12413, 0.05
12414, 0.53
12415, 0.62
12416, 0.11
12417, 0.47
12418, 0.15
12419, 0.29
12420, 0.35
12421, 0.11
12422, 0.14
12423, 0.44
12424, 0.24
12425, 0.64
12426, 0.32
12427, 0.37
12428, 0.29
12429, 0.16
12430, 0.39
12431, 0.19
12432, 0.23
12433, 0.24
12434, 0.23
12435, 0.09
12436, 0.12
12437, 0.13
12438, 0.54
12439, 0.35
12440, 0.50
12441, 0.44
12442, 0.22
12443, 0.56
12444, 0.50
12445, 0.77
12446, 0.41
12447, 0.18
12448, 0.45
12449, 0.26
12450, 0.24
12451, 0.01
12452, 0.29
12453, 0.17
12454, 0.82
12455, 0.44
12456, 0.19
12457, 0.40
12458, 0.82
12459, 0.92
12460, 0.33
12461, 0.17
12462, 0.24
12463, 0.67
12464, 0.23
12465, 0.88
12466, 0.16
12467, 0.13
12468, 0.87
12469, 0.06
12470, 0.42
12471, 0.49
12472, 0.65
12473, 0.25
12474, 0.17
12475, 0.38
12476, 0.04
12477, 0.26
12478, 0.08
12479, 0.31
12480, 0.34
12481, 0.41
12482, 0.23
12483, 0.68
12484, 0.32
12485, 0.33
12486, 0.19
12487, 0.53
12488, 0.46
12489, 0.34
12490, 0.60
12491, 0.39
12492, 0.71
12493, 0.25
12494, 0.87
12495, 0.35
12496, 0.71
12497, 0.27
12498, 0.29
12499, 0.17
12500, 0.26
12501, 0.29
12502, 0.13
12503, 0.11
12504, 0.25
12505, 0.24
12506, 0.09
12507, 0.25
12508, 0.25
12509, 0.04
12510, 0.72
12511, 0.17
12512, 0.06
12513, 0.59
12514, 0.30
12515, 0.46
12516, 0.54
12517, 0.29
12518, 0.52
12519, 0.03
12520, 0.38
12521, 0.31
12522, 0.65
12523, 0.94
12524, 0.23
12525, 0.09
12526, 0.59
12527, 0.09
12528, 0.75
12529, 0.32
12530, 0.68
12531, 0.23
12532, 0.61
12533, 0.39
12534, 0.38
12535, 0.34
12536, 0.52
12537, 0.44
12538, 0.24
12539, 0.76
12540, 0.21
12541, 0.20
12542, 0.29
12543, 0.22
12544, 0.18
12545, 0.37
12546, 0.06
12547, 0.16
12548, 0.44
12549, 0.41
12550, 0.03
12551, 0.27
12552, 0.17
12553, 0.27
12554, 0.36
12555, 0.03
12556, 0.20
12557, 0.30
12558, 0.04
12559, 0.06
12560, 0.77
12561, 0.45
12562, 0.25
12563, 0.12
12564, 0.20
12565, 0.56
12566, 0.03
12567, 0.14
12568, 0.79
12569, 0.00
12570, 0.24
12571, 0.53
12572, 0.12
12573, 0.61
12574, 0.32
12575, 0.78
12576, 0.30
12577, 0.24
12578, 0.30
12579, 0.04
12580, 0.42
12581, 0.22
12582, 0.34
12583, 0.20
12584, 0.42
12585, 0.05
12586, 0.25
12587, 0.19
12588, 0.01
12589, 0.18
12590, 0.58
12591, 0.41
12592, 0.49
12593, 0.30
12594, 0.27
12595, 0.12
12596, 0.57
12597, 0.10
12598, 0.34
12599, 0.47
12600, 0.12
12601, 0.31
12602, 0.18
12603, 0.79
12604, 0.45
12605, 0.12
12606, 0.32
12607, 0.21
12608, 0.29
12609, 0.58
12610, 0.17
12611, 0.38
12612, 0.54
12613, 0.67
12614, 0.28
12615, 0.74
12616, 0.22
12617, 0.45
12618, 0.27
12619, 0.35
12620, 0.40
12621, 0.30
12622, 0.54
12623, 0.25
12624, 0.41
12625, 0.09
12626, 0.72
12627, 0.30
12628, 0.49
12629, 0.00
12630, 0.01
12631, 0.91
12632, 0.32
12633, 0.16
12634, 0.16
12635, 0.22
12636, 0.14
12637, 0.11
12638, 0.21
12639, 0.33
12640, 0.37
12641, 0.38
12642, 0.18
12643, 0.41
12644, 0.34
12645, 0.56
12646, 0.89
12647, 0.43
12648, 0.19
12649, 0.55
12650, 0.38
12651, 0.43
12652, 0.41
12653, 0.55
12654, 0.51
12655, 0.82
12656, 0.39
12657, 0.09
12658, 0.91
12659, 0.38
12660, 0.97
12661, 0.20
12662, 0.49
12663, 0.37
12664, 0.60
12665, 0.58
12666, 0.25
12667, 0.25
12668, 0.77
12669, 0.52
12670, 0.54
12671, 0.11
12672, 0.17
12673, 0.65
12674, 0.16
12675, 0.28
12676, 0.09
12677, 0.14
12678, 0.42
12679, 0.12
12680, 0.25
12681, 0.07
12682, 0.59
12683, 0.09
12684, 0.64
12685, 0.66
12686, 0.11
12687, 0.10
12688, 0.22
12689, 0.32
12690, 0.85
12691, 0.52
12692, 0.13
12693, 0.21
12694, 0.17
12695, 0.51
12696, 0.27
12697, 0.35
12698, 0.67
12699, 0.52
12700, 0.04
12701, 0.88
12702, 0.23
12703, 0.01
12704, 0.18
12705, 0.30
12706, 0.28
12707, 0.15
12708, 0.19
12709, 0.20
12710, 0.17
12711, 0.20
12712, 0.22
12713, 0.13
12714, 0.21
12715, 0.56
12716, 0.31
12717, 0.52
12718, 0.11
12719, 0.44
12720, 0.54
12721, 0.38
12722, 0.13
12723, 0.47
12724, 0.27
12725, 0.04
12726, 0.27
12727, 0.77
12728, 0.23
12729, 0.03
12730, 0.07
12731, 0.20
12732, 0.76
12733, 0.42
12734, 0.88
12735, 0.29
12736, 0.36
12737, 0.59
12738, 0.30
12739, 0.19
12740, 0.25
12741, 0.66
12742, 0.40
12743, 0.34
12744, 0.07
12745, 0.22
12746, 0.20
12747, 0.86
12748, 0.13
12749, 0.05
12750, 0.19
12751, 0.42
12752, 0.20
12753, 0.70
12754, 0.27
12755, 0.39
12756, 0.16
12757, 0.31
12758, 0.07
12759, 0.39
12760, 0.19
12761, 0.26
12762, 0.44
12763, 0.13
12764, 0.11
12765, 0.43
12766, 0.40
12767, 0.11
12768, 0.06
12769, 0.31
12770, 0.35
12771, 0.19
12772, 0.19
12773, 0.26
12774, 0.71
12775, 0.26
12776, 0.32
12777, 0.07
12778, 0.26
12779, 0.27
12780, 0.07
12781, 0.12
12782, 0.16
12783, 0.71
12784, 0.20
12785, 0.24
12786, 0.10
12787, 0.40
12788, 0.31
12789, 0.39
12790, 0.26
12791, 0.05
12792, 0.39
12793, 0.14
12794, 0.12
12795, 0.80
12796, 0.82
12797, 0.21
12798, 0.81
12799, 0.53
12800, 0.56
12801, 0.30
12802, 0.58
12803, 0.14
12804, 0.53
12805, 0.48
12806, 0.13
12807, 0.34
12808, 0.41
12809, 0.05
12810, 0.82
12811, 0.31
12812, 0.88
12813, 0.46
12814, 0.01
12815, 0.10
12816, 0.17
12817, 0.17
12818, 0.44
12819, 0.73
12820, 0.65
12821, 0.61
12822, 0.56
12823, 0.17
12824, 0.29
12825, 0.21
12826, 0.23
12827, 0.27
12828, 0.16
12829, 0.49
12830, 0.47
12831, 0.32
12832, 0.18
12833, 0.08
12834, 0.65
12835, 0.57
12836, 0.13
12837, 0.85
12838, 0.47
12839, 0.01
12840, 0.62
12841, 0.31
12842, 0.20
12843, 0.50
12844, 0.29
12845, 0.12
12846, 0.36
12847, 0.28
12848, 0.24
12849, 0.36
12850, 0.14
12851, 0.55
12852, 0.24
12853, 0.18
12854, 0.06
12855, 0.50
12856, 0.14
12857, 0.10
12858, 0.15
12859, 0.45
12860, 0.83
12861, 0.93
12862, 0.51
12863, 0.60
12864, 0.28
12865, 0.22
12866, 0.07
12867, 0.49
12868, 0.35
12869, 0.53
12870, 0.68
12871, 0.07
12872, 0.60
12873, 0.11
12874, 0.31
12875, 0.23
12876, 0.55
12877, 0.07
12878, 0.13
12879, 0.46
12880, 0.23
12881, 0.47
12882, 0.21
12883, 0.27
12884, 0.33
12885, 0.38
12886, 0.37
12887, 0.17
12888, 0.27
12889, 0.30
12890, 0.25
12891, 0.70
12892, 0.51
12893, 0.53
12894, 0.69
12895, 0.29
12896, 0.29
12897, 0.10
12898, 0.20
12899, 0.83
12900, 0.62
12901, 0.18
12902, 0.20
12903, 0.07
12904, 0.25
12905, 0.40
12906, 0.80
